kind,lang,beta_key,weblate_key,beta_value,weblate_value,weblate_last_updated,take,rule
rename,fr,dialogue_text_campaign_3_1_14_miniboss_2,dialog_text_campaign_3_1_14_miniboss_2,Moonblood ! Tu ne pourras pas fuir éternellement !,Moonblood ! Tu ne pourras pas fuir éternellement !,,weblate,cleanup
rename,pt,dialogue_text_campaign_3_1_14_miniboss_3,dialog_text_campaign_3_1_14_miniboss_3,"Você está certa, Lizzie. Especialmente porque as coisas não deram certo com o príncipe. Aquela velha bruxa me enganou, me enviando para esses pescadores inúteis...","Você está certa, Lizzie. Especialmente porque as coisas não deram certo com o príncipe. Aquela velha bruxa me enganou, me enviando para esses pescadores inúteis…",,weblate,cleanup
rename,it,dialogue_text_campaign_3_1_14_miniboss_3,dialog_text_campaign_3_1_14_miniboss_3,"Hai ragione, Lizzie. Soprattutto perché non è andata bene con il principe. Quella vecchia strega mi ha ingannato, mandandomi da questi pescatori inutili...","Hai ragione, Lizzie. Soprattutto perché non è andata bene con il principe. Quella vecchia strega mi ha ingannato, mandandomi da questi pescatori inutili…",,weblate,cleanup
rename,th,dialogue_text_campaign_3_1_14_miniboss_3,dialog_text_campaign_3_1_14_miniboss_3,เธอพูดถูก ลิซซี่ ยิ่งไปกว่านั้น เรื่องของเจ้าชายมันไม่ได้ผล แม่แก่หลอกฉัน ส่งฉันไปให้พวกชาวประมงไม่ได้เรื่องพวกนี้...,เธอพูดถูก ลิซซี่ ยิ่งไปกว่านั้น เรื่องของเจ้าชายมันไม่ได้ผล แม่แก่หลอกฉัน ส่งฉันไปให้พวกชาวประมงไม่ได้เรื่องพวกนี้…,,weblate,cleanup
rename,fr,dialogue_text_campaign_3_1_14_miniboss_4,dialog_text_campaign_3_1_14_miniboss_4,"Eh bien, un quart de sang royal, c'est toujours du sang royal. Prenez-la vivante, les gars ! Je vous attendrai à l'Autel.","Eh bien, un quart de sang royal, c'est toujours du sang royal. Prenez-la vivante, les gars ! Je vous attendrai à l'Autel.",,weblate,cleanup
rename,fr,dialogue_text_campaign_3_1_14_miniboss_win,dialog_text_campaign_3_1_14_miniboss_win,"Un quart de sang royal ? De quoi parle-t-il ? Peu importe ! En avant, vers l'Autel ! Cette fois, Moonblood paiera pour tout.","Un quart de sang royal ? De quoi parle-t-il ? Peu importe ! En avant, vers l'Autel ! Cette fois, Moonblood paiera pour tout.",,weblate,cleanup
rename,fr,dialogue_text_campaign_3_1_22_miniboss_1,dialog_text_campaign_3_1_22_miniboss_1,"Dieux, quelle est cette puanteur ?","Dieux, quelle est cette puanteur ?",,weblate,cleanup
rename,fr,dialogue_text_campaign_3_1_22_miniboss_2,dialog_text_campaign_3_1_22_miniboss_2,C'est pas possible ! Ce capitaine... est mort ?,C'est pas possible ! Ce capitaine... est mort ?,,weblate,cleanup
rename,fr,dialogue_text_campaign_3_1_22_miniboss_3,dialog_text_campaign_3_1_22_miniboss_3,"Retournez sur vos pas, mortels ! Vous ne trouverez ici que votre propre perte.","Retournez sur vos pas, mortels ! Vous ne trouverez ici que votre propre perte.",,weblate,cleanup
rename,fr,dialogue_text_campaign_3_1_22_miniboss_win_1,dialog_text_campaign_3_1_22_miniboss_win_1,"Il est déjà mort, bien sûr, mais on devrait peut-être le noyer à nouveau ? Juste pour être sûr.","Il est déjà mort, bien sûr, mais on devrait peut-être le noyer à nouveau ? Juste pour être sûr.",,weblate,cleanup
rename,en,dialogue_text_campaign_3_1_22_miniboss_win_2,dialog_text_campaign_3_1_22_miniboss_win_2,Everything came from the darkness of the depths... And everything will return there...,Everything came from the darkness of the depths... And everything will return there…,,weblate,cleanup
rename,es,dialogue_text_campaign_3_1_22_miniboss_win_2,dialog_text_campaign_3_1_22_miniboss_win_2,Todo salió de la oscuridad de las profundidades... Y todo regresará allí...,Todo salió de la oscuridad de las profundidades... Y todo regresará allí…,,weblate,cleanup
rename,fr,dialogue_text_campaign_3_1_22_miniboss_win_2,dialog_text_campaign_3_1_22_miniboss_win_2,Tout est sorti de l'obscurité des profondeurs... Et tout y retournera...,Tout est sorti de l'obscurité des profondeurs... Et tout y retournera…,,weblate,cleanup
rename,pt,dialogue_text_campaign_3_1_22_miniboss_win_2,dialog_text_campaign_3_1_22_miniboss_win_2,Tudo veio da escuridão das profundezas... E tudo retornará para lá...,Tudo veio da escuridão das profundezas... E tudo retornará para lá…,,weblate,cleanup
rename,pl,dialogue_text_campaign_3_1_22_miniboss_win_2,dialog_text_campaign_3_1_22_miniboss_win_2,Wszystko wyszło z ciemności głębin... I wszystko tam wróci...,Wszystko wyszło z ciemności głębin... I wszystko tam wróci…,,weblate,cleanup
rename,de,dialogue_text_campaign_3_1_22_miniboss_win_2,dialog_text_campaign_3_1_22_miniboss_win_2,Alles kam aus der Dunkelheit der Tiefen... Und alles wird dorthin zurückkehren...,Alles kam aus der Dunkelheit der Tiefen... Und alles wird dorthin zurückkehren…,,weblate,cleanup
rename,it,dialogue_text_campaign_3_1_22_miniboss_win_2,dialog_text_campaign_3_1_22_miniboss_win_2,Tutto è venuto dall'oscurità delle profondità... E tutto vi farà ritorno...,Tutto è venuto dall'oscurità delle profondità... E tutto vi farà ritorno…,,weblate,cleanup
rename,th,dialogue_text_campaign_3_1_22_miniboss_win_2,dialog_text_campaign_3_1_22_miniboss_win_2,ทุกอย่างมาจากความมืดมิดของห้วงลึก... และทุกอย่างจะกลับไปที่นั่น...,ทุกอย่างมาจากความมืดมิดของห้วงลึก... และทุกอย่างจะกลับไปที่นั่น…,,weblate,cleanup
rename,id,dialogue_text_campaign_3_1_22_miniboss_win_2,dialog_text_campaign_3_1_22_miniboss_win_2,Semua berasal dari kegelapan kedalaman... Dan semua akan kembali ke sana...,Semua berasal dari kegelapan kedalaman... Dan semua akan kembali ke sana…,,weblate,cleanup
rename,kr,dialogue_text_campaign_3_1_22_miniboss_win_2,dialog_text_campaign_3_1_22_miniboss_win_2,모든 것은 심연의 어둠에서 나왔다... 그리고 모든 것은 그곳으로 돌아갈 것이다...,모든 것은 심연의 어둠에서 나왔다... 그리고 모든 것은 그곳으로 돌아갈 것이다…,,weblate,cleanup
rename,tr,dialogue_text_campaign_3_1_22_miniboss_win_2,dialog_text_campaign_3_1_22_miniboss_win_2,Her şey derinliklerin karanlığından geldi... Ve her şey oraya geri dönecek...,Her şey derinliklerin karanlığından geldi... Ve her şey oraya geri dönecek…,,weblate,cleanup
rename,vi,dialogue_text_campaign_3_1_22_miniboss_win_2,dialog_text_campaign_3_1_22_miniboss_win_2,Mọi thứ đến từ bóng tối của vực sâu... Và mọi thứ sẽ trở về đó...,Mọi thứ đến từ bóng tối của vực sâu... Và mọi thứ sẽ trở về đó…,,weblate,cleanup
rename,nl,dialogue_text_campaign_3_1_22_miniboss_win_2,dialog_text_campaign_3_1_22_miniboss_win_2,Alles kwam uit de duisternis van de diepten... En alles zal daar terugkeren...,Alles kwam uit de duisternis van de diepten... En alles zal daar terugkeren…,,weblate,cleanup
rename,fr,dialogue_text_campaign_3_1_boss_1,dialog_text_campaign_3_1_boss_1,"Moonblood, sale rat ! Plus d'endroit où fuir, hein ?","Moonblood, sale rat ! Plus d'endroit où fuir, hein ?",,weblate,cleanup
rename,fr,dialogue_text_campaign_3_1_boss_3,dialog_text_campaign_3_1_boss_3,Qu'est-ce que tu... Qu'est-ce que tu as fait au navire ? Qu'est-ce que tu t'es fait à toi-même ?,Qu'est-ce que tu... Qu'est-ce que tu as fait au navire ? Qu'est-ce que tu t'es fait à toi-même ?,,weblate,cleanup
rename,fr,dialogue_text_campaign_3_1_boss_win_1,dialog_text_campaign_3_1_boss_win_1,"Grand Tangaroa, pourquoi m'as-tu abandonné ? Ah, petite Lizzie. Est-ce ce que tu voulais ?","Grand Tangaroa, pourquoi m'as-tu abandonné ? Ah, petite Lizzie. Est-ce ce que tu voulais ?",,weblate,cleanup
rename,fr,dialogue_text_campaign_3_1_boss_win_2,dialog_text_campaign_3_1_boss_win_2,"Tu as détruit mon navire ! Mais peu importe, il y a assez d'or dans le ciel pour en acheter un nouveau. Dis-moi, comment comptais-tu l'obtenir !","Tu as détruit mon navire ! Mais peu importe, il y a assez d'or dans le ciel pour en acheter un nouveau. Dis-moi, comment comptais-tu l'obtenir !",,weblate,cleanup
rename,en,dialogue_text_campaign_3_1_boss_win_3,dialog_text_campaign_3_1_boss_win_3,"Lizzie... The gods demand a great price for gold. I tried to pay it off, but I was too late...","Lizzie... The gods demand a great price for gold. I tried to pay it off, but I was too late…",,weblate,cleanup
rename,es,dialogue_text_campaign_3_1_boss_win_3,dialog_text_campaign_3_1_boss_win_3,"Lizzie... Los dioses exigen un gran precio por el oro. Intenté pagarlo, pero llegué demasiado tarde...","Lizzie... Los dioses exigen un gran precio por el oro. Intenté pagarlo, pero llegué demasiado tarde…",,weblate,cleanup
rename,fr,dialogue_text_campaign_3_1_boss_win_3,dialog_text_campaign_3_1_boss_win_3,"Lizzie... Les dieux exigent un prix élevé pour l'or. J'ai essayé de le payer, mais il était trop tard...","Lizzie... Les dieux exigent un prix élevé pour l'or. J'ai essayé de le payer, mais il était trop tard…",,weblate,cleanup
rename,pt,dialogue_text_campaign_3_1_boss_win_3,dialog_text_campaign_3_1_boss_win_3,"Lizzie... Os deuses exigem um grande preço pelo ouro. Tentei pagá-lo, mas era tarde demais...","Lizzie... Os deuses exigem um grande preço pelo ouro. Tentei pagá-lo, mas era tarde demais…",,weblate,cleanup
rename,pl,dialogue_text_campaign_3_1_boss_win_3,dialog_text_campaign_3_1_boss_win_3,"Lizzie... Bogowie żądają wielkiej ceny za złoto. Próbowałem je spłacić, ale było za późno...","Lizzie... Bogowie żądają wielkiej ceny za złoto. Próbowałem je spłacić, ale było za późno…",,weblate,cleanup
rename,de,dialogue_text_campaign_3_1_boss_win_3,dialog_text_campaign_3_1_boss_win_3,"Lizzie... Die Götter verlangen einen hohen Preis für Gold. Ich habe versucht, ihn zu bezahlen, aber ich war zu spät...","Lizzie... Die Götter verlangen einen hohen Preis für Gold. Ich habe versucht, ihn zu bezahlen, aber ich war zu spät…",,weblate,cleanup
rename,it,dialogue_text_campaign_3_1_boss_win_3,dialog_text_campaign_3_1_boss_win_3,"Lizzie... Gli dei chiedono un prezzo alto per l'oro. Ho cercato di pagarlo, ma era troppo tardi...","Lizzie... Gli dei chiedono un prezzo alto per l'oro. Ho cercato di pagarlo, ma era troppo tardi…",,weblate,cleanup
rename,th,dialogue_text_campaign_3_1_boss_win_3,dialog_text_campaign_3_1_boss_win_3,ลิซซี่... เหล่าทวยเทพเรียกร้องค่าตอบแทนอันยิ่งใหญ่สำหรับทองคำ ข้าพยายามจะชดเชย แต่มันสายเกินไป...,ลิซซี่... เหล่าทวยเทพเรียกร้องค่าตอบแทนอันยิ่งใหญ่สำหรับทองคำ ข้าพยายามจะชดเชย แต่มันสายเกินไป…,,weblate,cleanup
rename,id,dialogue_text_campaign_3_1_boss_win_3,dialog_text_campaign_3_1_boss_win_3,"Lizzie... Para dewa meminta harga yang mahal untuk emas. Aku mencoba membayarnya, tapi aku terlambat...","Lizzie... Para dewa meminta harga yang mahal untuk emas. Aku mencoba membayarnya, tapi aku terlambat…",,weblate,cleanup
rename,tr,dialogue_text_campaign_3_1_boss_win_3,dialog_text_campaign_3_1_boss_win_3,Lizzie... Tanrılar altın için büyük bir bedel istiyor. Ödemeye çalıştım ama çok geçti...,Lizzie... Tanrılar altın için büyük bir bedel istiyor. Ödemeye çalıştım ama çok geçti…,,weblate,cleanup
rename,vi,dialogue_text_campaign_3_1_boss_win_3,dialog_text_campaign_3_1_boss_win_3,"Lizzie... Các vị thần đòi hỏi một cái giá rất lớn cho vàng. Ta đã cố trả nó, nhưng đã quá muộn...","Lizzie... Các vị thần đòi hỏi một cái giá rất lớn cho vàng. Ta đã cố trả nó, nhưng đã quá muộn…",,weblate,cleanup
rename,nl,dialogue_text_campaign_3_1_boss_win_3,dialog_text_campaign_3_1_boss_win_3,"Lizzie... De goden eisen een hoge prijs voor goud. Ik probeerde het af te betalen, maar ik was te laat...","Lizzie... De goden eisen een hoge prijs voor goud. Ik probeerde het af te betalen, maar ik was te laat…",,weblate,cleanup
rename,ru,dialogue_text_campaign_3_1_boss_afterReward_1,dialog_text_campaign_3_1_boss_afterReward_1,"Мунблад снова обманул меня. Он с кораблем на дне. А я здесь, с проклятым золотом и черной меткой...","Мунблад снова обманул меня. Он с кораблем на дне. А я здесь, с проклятым золотом и черной меткой…",,weblate,ru-ellipsis
rename,en,dialogue_text_campaign_3_1_boss_afterReward_1,dialog_text_campaign_3_1_boss_afterReward_1,"Moonblood tricked me again. He's at the bottom of the sea with the ship. And I'm here, with cursed gold and a black mark...","Moonblood tricked me again. He's at the bottom of the sea with the ship. And I'm here, with cursed gold and a black mark…",,weblate,cleanup
rename,es,dialogue_text_campaign_3_1_boss_afterReward_1,dialog_text_campaign_3_1_boss_afterReward_1,"Moonblood me engañó de nuevo. Está en el fondo del mar con el barco. Y yo estoy aquí, con oro maldito y una marca negra...","Moonblood me engañó de nuevo. Está en el fondo del mar con el barco. Y yo estoy aquí, con oro maldito y una marca negra…",,weblate,cleanup
rename,fr,dialogue_text_campaign_3_1_boss_afterReward_1,dialog_text_campaign_3_1_boss_afterReward_1,"Moonblood m'a encore trompé. Il est au fond de la mer avec le navire. Et je suis ici, avec de l'or maudit et une marque noire...","Moonblood m'a encore trompé. Il est au fond de la mer avec le navire. Et je suis ici, avec de l'or maudit et une marque noire…",,weblate,cleanup
rename,pt,dialogue_text_campaign_3_1_boss_afterReward_1,dialog_text_campaign_3_1_boss_afterReward_1,"Moonblood me enganou de novo. Ele está no fundo do mar com o navio. E eu estou aqui, com ouro amaldiçoado e uma marca negra...","Moonblood me enganou de novo. Ele está no fundo do mar com o navio. E eu estou aqui, com ouro amaldiçoado e uma marca negra…",,weblate,cleanup
rename,pl,dialogue_text_campaign_3_1_boss_afterReward_1,dialog_text_campaign_3_1_boss_afterReward_1,"Moonblood znowu mnie oszukał. Jest na dnie morza ze statkiem. A ja jestem tutaj, z przeklętym złotem i czarnym znakiem...","Moonblood znowu mnie oszukał. Jest na dnie morza ze statkiem. A ja jestem tutaj, z przeklętym złotem i czarnym znakiem…",,weblate,cleanup
